CustomerID,Date,Product
29596,02/05/23,Snacks/Sweets
15365,29/08/23,Cooking Ingredients
30156,23/03/23,Household and Cleaning Products
21910,25/10/23,Dairy Products
39088,06/12/23,Dairy Products
33299,08/08/23,Pet-Care Products
33572,04/11/23,Alcoholic Beverages
32130,31/07/23,Dairy Products
32396,29/07/23,Non-Alcoholic Beverages
23100,03/10/23,Non-Alcoholic Beverages
24164,15/12/23,Pastries
21343,29/07/23,Non-Alcoholic Beverages
40838,21/07/23,Snacks/Sweets
25865,31/07/23,Dairy Products
20293,09/01/23,Pastries
34041,29/10/23,Dairy Products
27713,27/08/23,Foods
38290,10/08/23,Pastries
40880,14/02/23,Pastries
33082,24/09/23,Snacks/Sweets
32389,24/09/23,Personal Care Products
39592,10/04/23,Household and Cleaning Products
22043,25/09/23,Snacks/Sweets
35637,29/05/23,Alcoholic Beverages
38122,18/06/23,Household and Cleaning Products
14399,13/05/23,Dairy Products
41244,07/05/23,Snacks/Sweets
37492,21/01/23,Alcoholic Beverages
23079,15/12/23,Household and Cleaning Products
28427,05/02/23,Non-Alcoholic Beverages
34013,10/05/23,Household and Cleaning Products
38717,08/12/23,Cooking Ingredients
15855,09/11/23,Alcoholic Beverages
32676,29/11/23,Non-Alcoholic Beverages
24962,31/10/23,Vegetables
30324,07/11/23,Miscellaneous
36687,03/08/23,Snacks/Sweets
18711,15/02/23,Vegetables
32018,26/02/23,Snacks/Sweets
29197,18/12/23,Vegetables
26208,18/04/23,Pastries
22071,19/01/23,Dairy Products
39648,02/12/23,Pastries
41398,02/11/23,Non-Alcoholic Beverages
30324,23/02/23,Snacks/Sweets
37765,08/08/23,Non-Alcoholic Beverages
39781,29/08/23,Snacks/Sweets
15421,30/07/23,Cooking Ingredients
28301,18/05/23,Non-Alcoholic Beverages
41335,25/01/23,Non-Alcoholic Beverages
35854,15/01/23,Household and Cleaning Products
33075,10/02/23,Cooking Ingredients
29666,28/02/23,Dairy Products
18165,07/07/23,Non-Alcoholic Beverages
39844,05/03/23,Alcoholic Beverages
26572,18/04/23,Non-Alcoholic Beverages
32417,18/10/23,Dairy Products
24864,23/08/23,Miscellaneous
31136,08/07/23,Cooking Ingredients
27909,06/10/23,Alcoholic Beverages
14693,21/08/23,Alcoholic Beverages
24976,26/04/23,Dairy Products
16681,06/06/23,Dairy Products
24619,01/12/23,Dairy Products
35861,28/06/23,Pastries
28980,27/11/23,Personal Care Products
29750,02/05/23,Pastries
36631,08/01/23,Non-Alcoholic Beverages
22554,18/01/23,Dairy Products
29848,07/11/23,Vegetables
31920,02/11/23,Dairy Products
20349,03/10/23,Miscellaneous
32592,01/04/23,Vegetables
39501,18/08/23,Non-Alcoholic Beverages
33901,11/05/23,Dairy Products
22925,07/10/23,Pastries
31395,22/11/23,Foods
33152,23/08/23,Dairy Products
38822,15/12/23,Pastries
38227,18/05/23,Vegetables
39438,13/10/23,Meat Products
41006,30/03/23,Snacks/Sweets
29596,15/03/23,Alcoholic Beverages
14973,26/09/23,Meat Products
33096,06/09/23,Household and Cleaning Products
15596,08/11/23,Alcoholic Beverages
23478,29/04/23,Non-Alcoholic Beverages
20174,30/09/23,Vegetables
32368,26/08/23,Personal Care Products
30702,27/11/23,Non-Alcoholic Beverages
21721,08/10/23,Non-Alcoholic Beverages
35322,05/02/23,Cooking Ingredients
25781,19/05/23,Cooking Ingredients
13930,12/08/23,Household and Cleaning Products
21182,09/04/23,Pastries
13713,13/10/23,Meat Products
23674,12/01/23,Household and Cleaning Products
40950,07/01/23,Household and Cleaning Products
33418,16/09/23,Pastries
23114,22/05/23,Alcoholic Beverages
22981,19/04/23,Cooking Ingredients
33950,15/02/23,Non-Alcoholic Beverages
16723,08/07/23,Non-Alcoholic Beverages
31038,18/11/23,Cooking Ingredients
17948,27/11/23,Household and Cleaning Products
29428,09/12/23,Foods
29302,01/11/23,Household and Cleaning Products
19012,08/07/23,Pastries
19607,05/09/23,Foods
27167,01/02/23,Vegetables
27097,22/01/23,Miscellaneous
34916,01/08/23,Dairy Products
20251,06/08/23,Alcoholic Beverages
22820,16/06/23,Vegetables
27083,23/03/23,Non-Alcoholic Beverages
29071,27/03/23,Cooking Ingredients
40712,20/06/23,Vegetables
15512,07/06/23,Household and Cleaning Products
22246,13/12/23,Dairy Products
41076,26/03/23,Dairy Products
16303,02/03/23,Household and Cleaning Products
19663,09/09/23,Pastries
30408,03/04/23,Dairy Products
22939,08/12/23,Dairy Products
20930,11/09/23,Snacks/Sweets
31101,06/07/23,Non-Alcoholic Beverages
30408,13/04/23,Non-Alcoholic Beverages
24157,02/09/23,Non-Alcoholic Beverages
34839,06/11/23,Dairy Products
18886,26/09/23,Cooking Ingredients
26264,01/10/23,Personal Care Products
27958,18/08/23,Dairy Products
18704,18/03/23,Cooking Ingredients
19964,18/08/23,Snacks/Sweets
40621,27/03/23,Household and Cleaning Products
40257,27/05/23,Dairy Products
27867,05/10/23,Dairy Products
41489,04/10/23,Snacks/Sweets
37975,21/07/23,Pastries
35056,03/05/23,Household and Cleaning Products
38773,14/07/23,Snacks/Sweets
31689,05/05/23,Dairy Products
35798,29/01/23,Household and Cleaning Products
24766,30/07/23,Dairy Products
39270,15/07/23,Cooking Ingredients
22463,09/06/23,Dairy Products
24031,05/05/23,Pastries
16415,28/12/23,Pastries
33943,18/12/23,Vegetables
30079,21/02/23,Non-Alcoholic Beverages
20174,14/01/23,Dairy Products
20538,12/06/23,Vegetables
39235,24/02/23,Dairy Products
20531,11/03/23,Dairy Products
40817,09/01/23,Dairy Products
31290,29/08/23,Household and Cleaning Products
14609,15/04/23,Pet-Care Products
19082,31/10/23,Vegetables
36078,31/05/23,Cooking Ingredients
21679,01/08/23,Non-Alcoholic Beverages
24143,29/09/23,Non-Alcoholic Beverages
28833,19/10/23,Household and Cleaning Products
29022,08/08/23,Household and Cleaning Products
15155,12/11/23,Cooking Ingredients
18347,25/06/23,Non-Alcoholic Beverages
17136,04/11/23,Dairy Products
23121,21/06/23,Non-Alcoholic Beverages
39326,10/11/23,Non-Alcoholic Beverages
36841,05/01/23,Alcoholic Beverages
31052,14/06/23,Household and Cleaning Products
13629,21/07/23,Foods
38577,29/10/23,Alcoholic Beverages
34783,04/07/23,Snacks/Sweets
23527,12/08/23,Non-Alcoholic Beverages
25431,24/11/23,Meat Products
30940,03/08/23,Pastries
33320,03/01/23,Miscellaneous
32837,20/08/23,Pastries
29407,08/12/23,Foods
16163,28/06/23,Pastries
14203,31/08/23,Household and Cleaning Products
33607,18/11/23,Dairy Products
38038,08/04/23,Pastries
24017,01/11/23,Miscellaneous
39389,01/08/23,Pastries
32004,14/07/23,Pastries
32536,08/08/23,Dairy Products
15113,09/02/23,Pastries
36225,25/11/23,Vegetables
29729,19/08/23,Dairy Products
14854,12/06/23,Vegetables
20566,24/08/23,Non-Alcoholic Beverages
40369,11/10/23,Household and Cleaning Products
31829,12/10/23,Pastries
34454,09/09/23,Pastries
30793,24/07/23,Dairy Products
18494,21/02/23,Snacks/Sweets
27587,13/08/23,Foods
40425,17/08/23,Dairy Products
17500,05/06/23,Pastries
39690,04/04/23,Dairy Products
33257,13/11/23,Foods
21252,01/10/23,Household and Cleaning Products
41475,28/01/23,Vegetables
39767,15/11/23,Foods
24087,15/04/23,Dairy Products
14518,10/07/23,Dairy Products
23394,14/02/23,Dairy Products
36211,17/07/23,Cooking Ingredients
35049,11/12/23,Alcoholic Beverages
22750,30/06/23,Non-Alcoholic Beverages
16044,21/01/23,Alcoholic Beverages
29330,05/07/23,Foods
18809,08/03/23,Dairy Products
18039,12/03/23,Alcoholic Beverages
21763,10/02/23,Non-Alcoholic Beverages
33894,06/02/23,Dairy Products
15288,27/06/23,Dairy Products
29232,28/06/23,Vegetables
40929,20/05/23,Dairy Products
19033,12/07/23,Miscellaneous
16639,11/05/23,Snacks/Sweets
15428,19/01/23,Foods
32256,10/02/23,Dairy Products
23457,13/03/23,Alcoholic Beverages
19299,10/09/23,Pastries
24780,27/06/23,Cooking Ingredients
19908,31/07/23,Snacks/Sweets
16422,26/06/23,Pastries
32851,02/01/23,Dairy Products
25774,05/05/23,Dairy Products
22050,22/09/23,Dairy Products
35539,12/06/23,Pastries
35560,12/11/23,Pastries
40355,15/06/23,Pastries
25368,07/10/23,Dairy Products
33124,02/07/23,Vegetables
39382,23/09/23,Vegetables
22512,18/01/23,Alcoholic Beverages
38199,20/07/23,Dairy Products
20552,28/12/23,Pastries
35371,07/08/23,Household and Cleaning Products
14252,25/09/23,Non-Alcoholic Beverages
24549,22/09/23,Vegetables
20552,20/08/23,Alcoholic Beverages
41482,07/01/23,Foods
23401,02/06/23,Non-Alcoholic Beverages
17906,04/03/23,Vegetables
32053,13/03/23,Non-Alcoholic Beverages
38332,27/10/23,Dairy Products
31206,30/07/23,Vegetables
31682,08/06/23,Alcoholic Beverages
15197,01/07/23,Non-Alcoholic Beverages
24752,15/08/23,Alcoholic Beverages
19719,10/01/23,Snacks/Sweets
26593,01/03/23,Household and Cleaning Products
34615,14/06/23,Household and Cleaning Products
38325,13/09/23,Dairy Products
35833,04/06/23,Pastries
16261,23/03/23,Alcoholic Beverages
29827,11/10/23,Dairy Products
24374,13/08/23,Pastries
32914,27/06/23,Vegetables
37786,08/02/23,Pastries
25725,25/05/23,Non-Alcoholic Beverages
17416,18/03/23,Non-Alcoholic Beverages
20902,20/12/23,Non-Alcoholic Beverages
32851,22/01/23,Foods
25242,16/06/23,Household and Cleaning Products
19376,19/06/23,Personal Care Products
16205,30/06/23,Dairy Products
27244,04/01/23,Pastries
30828,14/06/23,Vegetables
28413,23/12/23,Snacks/Sweets
15680,07/01/23,Vegetables
19628,18/10/23,Dairy Products
25977,04/12/23,Pastries
19698,22/05/23,Cooking Ingredients
30079,29/03/23,Pastries
29358,05/11/23,Miscellaneous
33712,27/05/23,Snacks/Sweets
16933,24/08/23,Snacks/Sweets
26523,27/03/23,Meat Products
18466,07/07/23,Pastries
29379,20/05/23,Non-Alcoholic Beverages
39592,03/05/23,Dairy Products
29722,28/06/23,Cooking Ingredients
22897,15/12/23,Pastries
23590,27/10/23,Snacks/Sweets
22757,26/03/23,Vegetables
22197,15/01/23,Alcoholic Beverages
34559,14/12/23,Snacks/Sweets
27951,28/06/23,Dairy Products
38423,26/03/23,Vegetables
14098,20/07/23,Household and Cleaning Products
33859,11/04/23,Non-Alcoholic Beverages
30191,27/08/23,Alcoholic Beverages
36407,25/04/23,Miscellaneous
14630,17/09/23,Pastries
32256,17/01/23,Dairy Products
36127,27/12/23,Snacks/Sweets
19971,04/06/23,Vegetables
15715,20/11/23,Pastries
36176,20/08/23,Pastries
21588,12/12/23,Snacks/Sweets
20412,12/01/23,Alcoholic Beverages
38437,19/06/23,Dairy Products
34664,18/03/23,Alcoholic Beverages
38535,30/08/23,Household and Cleaning Products
28350,23/12/23,Pastries
32466,12/12/23,Dairy Products
26838,14/08/23,Dairy Products
33649,19/08/23,Pastries
29078,24/04/23,Dairy Products
23800,04/10/23,Dairy Products
16737,25/11/23,Foods
38899,16/12/23,Dairy Products
39620,23/05/23,Dairy Products
25557,21/06/23,Dairy Products
16779,24/08/23,Alcoholic Beverages
32795,09/11/23,Snacks/Sweets
31745,20/04/23,Alcoholic Beverages
35413,11/12/23,Household and Cleaning Products
29078,21/07/23,Dairy Products
18291,02/04/23,Household and Cleaning Products
29743,14/05/23,Foods
40054,01/06/23,Vegetables
32760,14/06/23,Miscellaneous
23835,10/10/23,Non-Alcoholic Beverages
18144,07/12/23,Dairy Products
21063,28/06/23,Non-Alcoholic Beverages
18816,04/01/23,Dairy Products
24948,18/02/23,Miscellaneous
27587,21/01/23,Household and Cleaning Products
14021,25/07/23,Vegetables
21462,19/11/23,Snacks/Sweets
37317,16/08/23,Vegetables
18116,26/05/23,Dairy Products
37198,29/04/23,Alcoholic Beverages
18466,25/09/23,Snacks/Sweets
25347,01/12/23,Dairy Products
20727,03/06/23,Dairy Products
25256,29/03/23,Pastries
27748,19/10/23,Pastries
27706,19/12/23,Pastries
40180,04/08/23,Alcoholic Beverages
32326,25/09/23,Foods
30233,16/02/23,Alcoholic Beverages
30051,29/11/23,Pastries
18865,23/09/23,Non-Alcoholic Beverages
28777,01/03/23,Household and Cleaning Products
29960,15/12/23,Household and Cleaning Products
14364,05/08/23,Cooking Ingredients
29946,08/12/23,Dairy Products
27678,10/10/23,Non-Alcoholic Beverages
28581,27/04/23,Pastries
35315,06/03/23,Dairy Products
19159,01/01/23,Dairy Products
17024,22/05/23,Household and Cleaning Products
37751,23/12/23,Cooking Ingredients
27118,09/01/23,Miscellaneous
29869,12/09/23,Non-Alcoholic Beverages
33978,30/09/23,Pastries
20349,21/08/23,Pastries
37058,13/03/23,Pastries
17633,07/08/23,Foods
32494,24/01/23,Dairy Products
17052,18/04/23,Non-Alcoholic Beverages
15953,13/03/23,Pastries
14287,27/06/23,Household and Cleaning Products
36134,07/10/23,Vegetables
35903,27/12/23,Miscellaneous
39438,22/07/23,Miscellaneous
16520,23/02/23,Miscellaneous
29624,09/05/23,Alcoholic Beverages
31374,25/02/23,Pastries
14644,26/10/23,Cooking Ingredients
35252,14/11/23,Cooking Ingredients
14084,03/12/23,Household and Cleaning Products
30303,21/02/23,Foods
18949,19/05/23,Pastries
14875,26/04/23,Fruits
35539,04/09/23,Household and Cleaning Products
26285,11/10/23,Snacks/Sweets
24549,19/05/23,Pastries
38157,07/03/23,Alcoholic Beverages
17969,19/11/23,Non-Alcoholic Beverages
33950,05/03/23,Dairy Products
32725,31/03/23,Snacks/Sweets
39081,02/07/23,Pastries
17654,31/05/23,Non-Alcoholic Beverages
29939,17/08/23,Dairy Products
23562,08/01/23,Snacks/Sweets
15687,26/08/23,Pastries
38066,29/10/23,Alcoholic Beverages
19068,03/02/23,Non-Alcoholic Beverages
34300,24/12/23,Dairy Products
22855,16/07/23,Dairy Products
15806,18/08/23,Pastries
23163,06/05/23,Household and Cleaning Products
29897,31/01/23,Cooking Ingredients
23884,01/07/23,Snacks/Sweets
26243,30/12/23,Snacks/Sweets
13804,22/04/23,Pastries
36127,27/05/23,Pastries
32326,21/09/23,Miscellaneous
22057,27/08/23,Miscellaneous
17122,22/06/23,Cooking Ingredients
26663,21/01/23,Alcoholic Beverages
30576,26/04/23,Pastries
35609,09/04/23,Miscellaneous
27363,30/12/23,Pastries
20664,30/08/23,Foods
34342,30/05/23,Alcoholic Beverages
26768,15/05/23,Pastries
34118,02/07/23,Pastries
29554,01/05/23,Cooking Ingredients
29449,06/11/23,Pastries
32312,30/04/23,Meat Products
31038,27/06/23,Dairy Products
16443,04/10/23,Pastries
23653,06/06/23,Non-Alcoholic Beverages
35189,13/01/23,Dairy Products
23856,23/09/23,Dairy Products
36176,06/03/23,Pastries
25669,02/08/23,Dairy Products
39431,25/01/23,Pastries
26425,29/12/23,Household and Cleaning Products
15750,12/02/23,Cooking Ingredients
18893,23/01/23,Cooking Ingredients
32165,02/03/23,Dairy Products
32613,28/05/23,Miscellaneous
27545,26/09/23,Household and Cleaning Products
20216,22/07/23,Vegetables
38059,11/02/23,Dairy Products
23702,28/12/23,Foods
20237,23/03/23,Household and Cleaning Products
35266,27/01/23,Non-Alcoholic Beverages
19201,12/03/23,Vegetables
17143,16/05/23,Pastries
26726,18/04/23,Pastries
40866,12/03/23,Cooking Ingredients
36855,29/09/23,Pastries
18263,17/05/23,Non-Alcoholic Beverages
14392,24/05/23,Snacks/Sweets
15995,03/04/23,Snacks/Sweets
14819,15/11/23,Snacks/Sweets
18116,25/06/23,Alcoholic Beverages
39130,21/06/23,Snacks/Sweets
36274,02/04/23,Household and Cleaning Products
37576,21/07/23,Household and Cleaning Products
39088,25/07/23,Non-Alcoholic Beverages
34706,24/07/23,Foods
37786,26/04/23,Foods
27615,27/12/23,Meat Products
19411,17/09/23,Vegetables
29225,04/07/23,Snacks/Sweets
18928,11/03/23,Snacks/Sweets
33558,09/03/23,Snacks/Sweets
37317,28/11/23,Household and Cleaning Products
29883,26/07/23,Dairy Products
18634,02/09/23,Snacks/Sweets
35343,30/03/23,Non-Alcoholic Beverages
24773,28/01/23,Vegetables
27195,07/10/23,Pastries
23555,08/09/23,Snacks/Sweets
35763,03/05/23,Non-Alcoholic Beverages
14336,06/04/23,Dairy Products
30576,04/01/23,Dairy Products
20958,04/02/23,Fruits
23933,20/09/23,Vegetables
23660,30/05/23,Dairy Products
13951,04/10/23,Dairy Products
40299,11/01/23,Foods
30226,21/01/23,Snacks/Sweets
34146,10/02/23,Cooking Ingredients
16142,05/08/23,Dairy Products
13874,10/01/23,Dairy Products
22190,17/10/23,Household and Cleaning Products
29218,28/12/23,Dairy Products
38451,16/07/23,Personal Care Products
29288,24/01/23,Fruits
27545,19/05/23,Miscellaneous
24122,05/01/23,Pastries
35875,25/10/23,Cooking Ingredients
34076,28/04/23,Vegetables
32893,22/11/23,Alcoholic Beverages
41069,18/08/23,Snacks/Sweets
36092,18/12/23,Alcoholic Beverages
14791,11/02/23,Non-Alcoholic Beverages
35294,19/06/23,Miscellaneous
37429,13/03/23,Dairy Products
24689,28/12/23,Non-Alcoholic Beverages
24759,11/11/23,Non-Alcoholic Beverages
17199,11/12/23,Cooking Ingredients
25487,08/04/23,Snacks/Sweets
13580,20/01/23,Snacks/Sweets
22463,30/09/23,Non-Alcoholic Beverages
26439,10/11/23,Cooking Ingredients
18354,26/05/23,Non-Alcoholic Beverages
34853,03/04/23,Dairy Products
33852,23/08/23,Snacks/Sweets
21973,11/03/23,Vegetables
35084,29/01/23,Snacks/Sweets
32473,19/04/23,Non-Alcoholic Beverages
34384,10/06/23,Pet-Care Products
25578,06/07/23,Snacks/Sweets
34342,23/11/23,Cooking Ingredients
34587,03/09/23,Cooking Ingredients
27307,01/03/23,Foods
36953,25/12/23,Household and Cleaning Products
21217,06/11/23,Dairy Products
28574,24/05/23,Snacks/Sweets
22036,03/10/23,Dairy Products
26285,22/08/23,Alcoholic Beverages
25186,01/06/23,Pastries
17689,13/10/23,Snacks/Sweets
14581,15/10/23,Pastries
21735,10/12/23,Pastries
29673,06/10/23,Non-Alcoholic Beverages
34181,03/01/23,Cooking Ingredients
41426,24/04/23,Non-Alcoholic Beverages
24983,21/01/23,Non-Alcoholic Beverages
36253,29/04/23,Non-Alcoholic Beverages
23072,08/07/23,Cooking Ingredients
18774,18/04/23,Dairy Products
13839,02/04/23,Snacks/Sweets
29442,18/01/23,Pet-Care Products
30387,06/01/23,Household and Cleaning Products
27664,21/08/23,Household and Cleaning Products
40222,27/01/23,Alcoholic Beverages
21777,02/03/23,Snacks/Sweets
16289,03/04/23,Snacks/Sweets
29736,21/01/23,Household and Cleaning Products
21931,05/06/23,Snacks/Sweets
38794,21/01/23,Household and Cleaning Products
17990,05/02/23,Non-Alcoholic Beverages
25557,11/09/23,Vegetables
25872,28/04/23,Snacks/Sweets
39900,08/09/23,Non-Alcoholic Beverages
25389,22/11/23,Meat Products
23779,23/08/23,Pastries
35182,26/08/23,Pastries
39312,15/10/23,Cooking Ingredients
29323,12/04/23,Household and Cleaning Products
30989,19/08/23,Foods
18326,24/06/23,Pastries
40313,23/07/23,Cooking Ingredients
21126,16/05/23,Household and Cleaning Products
23793,27/10/23,Miscellaneous
36575,06/06/23,Pastries
27923,10/08/23,Foods
26789,05/09/23,Vegetables
23205,28/05/23,Dairy Products
39809,23/03/23,Household and Cleaning Products
22750,06/06/23,Household and Cleaning Products
39928,05/07/23,Foods
35966,04/08/23,Pastries
24717,20/03/23,Pastries
16394,15/05/23,Vegetables
34790,03/01/23,Non-Alcoholic Beverages
16485,04/03/23,Pastries
34727,24/04/23,Non-Alcoholic Beverages
32291,22/03/23,Vegetables
30583,16/04/23,Household and Cleaning Products
14364,29/03/23,Foods
35819,22/01/23,Cooking Ingredients
34832,09/05/23,Meat Products
33992,13/09/23,Non-Alcoholic Beverages
39179,14/07/23,Household and Cleaning Products
16429,23/07/23,Non-Alcoholic Beverages
41153,17/04/23,Non-Alcoholic Beverages
18046,10/10/23,Cooking Ingredients
35546,26/11/23,Non-Alcoholic Beverages
26166,17/06/23,Pastries
34860,16/10/23,Alcoholic Beverages
31129,07/02/23,Household and Cleaning Products
17661,11/03/23,Pastries
34615,02/07/23,Household and Cleaning Products
38724,07/04/23,Dairy Products
40698,22/08/23,Vegetables
24311,09/08/23,Non-Alcoholic Beverages
23464,13/12/23,Pastries
19936,10/01/23,Snacks/Sweets
37142,15/11/23,Non-Alcoholic Beverages
36253,28/10/23,Non-Alcoholic Beverages
19635,08/11/23,Snacks/Sweets
33908,19/06/23,Household and Cleaning Products
40915,16/09/23,Household and Cleaning Products
37919,04/12/23,Foods
25928,22/07/23,Foods
35819,13/11/23,Snacks/Sweets
36883,22/06/23,Cooking Ingredients
18186,25/03/23,Alcoholic Beverages
23415,24/10/23,Household and Cleaning Products
30828,15/01/23,Miscellaneous
28819,22/10/23,Non-Alcoholic Beverages
22099,02/07/23,Snacks/Sweets
34433,09/04/23,Pastries
24206,14/03/23,Non-Alcoholic Beverages
24549,09/10/23,Household and Cleaning Products
14483,15/01/23,Dairy Products
15190,20/05/23,Snacks/Sweets
25151,22/09/23,Pastries
33964,21/03/23,Pastries
29505,23/02/23,Snacks/Sweets
35231,30/03/23,Pastries
34552,19/07/23,Non-Alcoholic Beverages
22764,18/02/23,Household and Cleaning Products
25585,10/09/23,Pastries
34034,27/01/23,Alcoholic Beverages
38360,18/04/23,Dairy Products
38241,26/08/23,Non-Alcoholic Beverages
18823,08/02/23,Non-Alcoholic Beverages
17262,30/12/23,Non-Alcoholic Beverages
16226,01/07/23,Snacks/Sweets
23233,09/10/23,Pastries
29386,02/09/23,Dairy Products
29449,13/07/23,Dairy Products
28392,03/03/23,Alcoholic Beverages
20377,02/06/23,Non-Alcoholic Beverages
14651,06/04/23,Vegetables
23429,25/03/23,Dairy Products
23373,22/03/23,Alcoholic Beverages
15575,08/03/23,Dairy Products
31108,21/07/23,Pastries
38094,19/12/23,Snacks/Sweets
36617,27/03/23,Household and Cleaning Products
17367,22/07/22,Miscellaneous
15491,10/07/22,Dairy Products
35847,05/01/22,Dairy Products
37380,18/03/22,Non-Alcoholic Beverages
39935,20/09/22,Non-Alcoholic Beverages
40733,11/09/22,Pet-Care Products
20146,28/03/22,Household and Cleaning Products
36960,26/10/22,Household and Cleaning Products
37933,17/05/22,Snacks/Sweets
34552,22/11/22,Alcoholic Beverages
32291,08/07/22,Dairy Products
17829,26/07/22,Dairy Products
21189,21/09/22,Household and Cleaning Products
33852,09/12/22,Foods
40054,10/05/22,Foods
40264,20/11/22,Pastries
40467,30/06/22,Pastries
27370,04/03/22,Household and Cleaning Products
41377,13/12/22,Cooking Ingredients
36078,10/04/22,Miscellaneous
13580,07/02/22,Pastries
38318,09/07/22,Dairy Products
22337,13/04/22,Snacks/Sweets
23604,08/04/22,Dairy Products
20118,28/08/22,Dairy Products
23961,17/08/22,Pastries
26873,23/11/22,Household and Cleaning Products
38101,24/09/22,Household and Cleaning Products
35854,12/10/22,Cooking Ingredients
32130,22/06/22,Pastries
16240,05/02/22,Vegetables
14903,18/05/22,Non-Alcoholic Beverages
15407,22/07/22,Vegetables
31458,14/10/22,Dairy Products
31920,04/01/22,Household and Cleaning Products
26390,30/05/22,Dairy Products
31129,15/12/22,Pastries
16849,12/07/22,Non-Alcoholic Beverages
29456,09/07/22,Snacks/Sweets
33481,24/06/22,Non-Alcoholic Beverages
41223,30/08/22,Dairy Products
35476,23/10/22,Non-Alcoholic Beverages
17745,12/10/22,Dairy Products
37177,17/04/22,Pastries
21854,13/07/22,Snacks/Sweets
31892,01/10/22,Alcoholic Beverages
39417,10/08/22,Household and Cleaning Products
22043,30/12/22,Household and Cleaning Products
17808,13/11/22,Dairy Products
31801,13/09/22,Dairy Products
31241,01/08/22,Pastries
34069,07/08/22,Foods
15022,28/04/22,Household and Cleaning Products
24619,19/04/22,Cooking Ingredients
17444,09/05/22,Non-Alcoholic Beverages
34167,01/01/22,Foods
17654,27/11/22,Non-Alcoholic Beverages
21504,24/05/22,Non-Alcoholic Beverages
40593,14/11/22,Household and Cleaning Products
38409,09/10/22,Pastries
24843,01/01/22,Foods
22981,22/02/22,Miscellaneous
27013,12/05/22,Vegetables
33502,14/03/22,Non-Alcoholic Beverages
20510,31/10/22,Meat Products
22260,17/02/22,Pastries
26131,18/02/22,Alcoholic Beverages
33670,05/10/22,Pastries
35168,15/04/22,Non-Alcoholic Beverages
34321,11/03/22,Snacks/Sweets
14350,24/10/22,Cooking Ingredients
15631,14/08/22,Vegetables
15939,11/08/22,Alcoholic Beverages
14126,07/10/22,Snacks/Sweets
19131,14/04/22,Non-Alcoholic Beverages
39578,10/11/22,Pastries
39431,01/06/22,Snacks/Sweets
35665,19/08/22,Dairy Products
36421,16/03/22,Dairy Products
18697,03/04/22,Pastries
14700,26/01/22,Alcoholic Beverages
34979,07/02/22,Fruits
35854,08/10/22,Snacks/Sweets
37170,29/03/22,Snacks/Sweets
29099,06/01/22,Pastries
28231,02/07/22,Non-Alcoholic Beverages
21147,10/10/22,Pastries
27678,31/01/22,Dairy Products
38647,22/06/22,Vegetables
40530,20/05/22,Snacks/Sweets
32935,20/02/22,Pastries
35966,05/04/22,Dairy Products
32214,28/08/22,Cooking Ingredients
20881,17/03/22,Dairy Products
17535,30/01/22,Alcoholic Beverages
32459,22/09/22,Foods
33278,30/01/22,Pastries
39011,10/05/22,Snacks/Sweets
20930,03/12/22,Miscellaneous
22337,17/12/22,Household and Cleaning Products
38087,04/06/22,Vegetables
21756,25/06/22,Alcoholic Beverages
29232,07/08/22,Snacks/Sweets
20566,31/05/22,Pet-Care Products
21798,02/11/22,Dairy Products
35812,05/02/22,Dairy Products
20671,08/08/22,Dairy Products
27510,22/04/22,Household and Cleaning Products
29911,09/01/22,Alcoholic Beverages
17633,24/02/22,Dairy Products
35231,14/07/22,Non-Alcoholic Beverages
35714,05/11/22,Miscellaneous
27510,01/03/22,Pastries
39781,23/12/22,Snacks/Sweets
33845,02/04/22,Alcoholic Beverages
24493,19/04/22,Alcoholic Beverages
22225,07/01/22,Snacks/Sweets
26019,29/06/22,Vegetables
34293,14/05/22,Dairy Products
22379,21/01/22,Snacks/Sweets
36575,22/11/22,Dairy Products
22246,23/11/22,Non-Alcoholic Beverages
39669,11/06/22,Non-Alcoholic Beverages
30646,28/03/22,Personal Care Products
30044,13/07/22,Dairy Products
21462,19/11/22,Dairy Products
17164,29/05/22,Alcoholic Beverages
14511,11/05/22,Dairy Products
15575,26/04/22,Vegetables
14434,09/08/22,Dairy Products
36862,05/08/22,Vegetables
40271,01/12/22,Vegetables
29512,28/08/22,Household and Cleaning Products
36477,06/05/22,Dairy Products
30114,06/08/22,Snacks/Sweets
19845,16/12/22,Household and Cleaning Products
24241,13/10/22,Dairy Products
36274,02/07/22,Alcoholic Beverages
41083,13/08/22,Snacks/Sweets
30828,27/01/22,Pastries
34139,16/08/22,Snacks/Sweets
26516,11/02/22,Miscellaneous
19831,19/08/22,Dairy Products
25739,11/02/22,Foods
13573,24/06/22,Snacks/Sweets
24955,14/02/22,Vegetables
36085,17/11/22,Household and Cleaning Products
19243,09/06/22,Cooking Ingredients
14448,30/05/22,Pastries
37317,10/07/22,Snacks/Sweets
34272,19/07/22,Snacks/Sweets
35161,28/09/22,Dairy Products
32277,19/06/22,Dairy Products
31290,18/03/22,Household and Cleaning Products
21035,05/02/22,Vegetables
37205,23/07/22,Dairy Products
18207,27/01/22,Non-Alcoholic Beverages
32669,17/06/22,Snacks/Sweets
20888,02/04/22,Dairy Products
21042,05/04/22,Dairy Products
32774,16/10/22,Pastries
18718,22/04/22,Snacks/Sweets
17402,07/07/22,Household and Cleaning Products
