,CustomerID,Date,Product,Age
35025,40929,13/11/22,Non-Alcoholic Beverages,64
35026,40929,08/05/22,Fruits,64
35027,40929,20/05/23,Non-Alcoholic Beverages,64
35028,40929,13/11/22,Household and Cleaning Products,64
35029,40929,08/05/22,Pastries,64
35030,40929,20/05/23,Dairy Products,64
35031,32256,10/02/23,Fruits,69
35032,32256,17/01/23,Meat Products,69
35033,32256,25/06/22,Dairy Products,69
35034,32256,14/10/22,Snacks/Sweets,69
35035,32256,10/02/23,Pastries,69
35036,32256,17/01/23,Alcoholic Beverages,69
35037,32256,25/06/22,Dairy Products,69
35038,32256,14/10/22,Non-Alcoholic Beverages,69
35039,32256,10/02/23,Dairy Products,69
35040,32256,17/01/23,Dairy Products,69
35041,32256,25/06/22,Miscellaneous,69
35042,32256,25/06/22,Household and Cleaning Products,69
35043,23457,13/03/23,Meat Products,26
35044,23457,12/12/22,Vegetables,26
35045,23457,13/03/23,Dairy Products,26
35046,23457,12/12/22,Non-Alcoholic Beverages,26
35047,23457,13/03/23,Alcoholic Beverages,26
35048,23457,12/12/22,Non-Alcoholic Beverages,26
35049,23457,12/12/22,Household and Cleaning Products,26
35050,32851,02/01/23,Fruits,19
35051,32851,22/01/23,Dairy Products,19
35052,32851,02/01/23,Dairy Products,19
35053,32851,22/01/23,Meat Products,19
35054,32851,02/01/23,Dairy Products,19
35055,32851,22/01/23,Foods,19
35056,35560,12/11/23,Meat Products,21
35057,35560,12/11/23,Household and Cleaning Products,21
35058,35560,12/11/23,Pastries,21
35059,22512,18/01/23,Non-Alcoholic Beverages,47
35060,22512,13/03/22,Vegetables,47
35061,22512,24/07/22,Dairy Products,47
35062,22512,18/01/23,Household and Cleaning Products,47
35063,22512,13/03/22,Cooking Ingredients,47
35064,22512,24/07/22,Alcoholic Beverages,47
35065,22512,18/01/23,Alcoholic Beverages,47
35066,38199,20/07/23,Dairy Products,30
35067,38199,31/08/22,Vegetables,30
35068,38199,20/07/23,Foods,30
35069,38199,31/08/22,Dairy Products,30
35070,38199,20/07/23,Dairy Products,30
35071,41482,07/01/23,Dairy Products,68
35072,41482,12/04/22,Vegetables,68
35073,41482,27/07/22,Pastries,68
35074,41482,07/01/23,Pastries,68
35075,41482,12/04/22,Dairy Products,68
35076,41482,27/07/22,Vegetables,68
35077,41482,07/01/23,Foods,68
35078,17906,04/03/23,Meat Products,80
35079,17906,29/10/23,Dairy Products,80
35080,17906,21/09/22,Vegetables,80
35081,17906,20/07/22,Snacks/Sweets,80
35082,17906,04/03/23,Snacks/Sweets,80
35083,17906,29/10/23,Vegetables,80
35084,17906,21/09/22,Pastries,80
35085,17906,20/07/22,Household and Cleaning Products,80
35086,17906,04/03/23,Vegetables,80
35087,17906,20/07/22,Pastries,80
35088,17906,21/09/22,Snacks/Sweets,80
35089,17416,18/03/23,Pastries,71
35090,17416,02/03/22,Foods,71
35091,17416,17/07/22,Meat Products,71
35092,17416,18/03/23,Meat Products,71
35093,17416,02/03/22,Non-Alcoholic Beverages,71
35094,17416,17/07/22,Non-Alcoholic Beverages,71
35095,17416,18/03/23,Non-Alcoholic Beverages,71
35096,17416,17/07/22,Non-Alcoholic Beverages,71
35097,17416,02/03/22,Pastries,71
35098,25242,16/06/23,Meat Products,80
35099,25242,22/10/22,Vegetables,80
35100,25242,16/06/23,Non-Alcoholic Beverages,80
35101,25242,22/10/22,Foods,80
35102,25242,16/06/23,Household and Cleaning Products,80
35103,19376,19/06/23,Meat Products,45
35104,19376,26/02/22,Pastries,45
35105,19376,12/10/22,Alcoholic Beverages,45
35106,19376,19/04/22,Fruits,45
35107,19376,19/06/23,Meat Products,45
35108,19376,26/02/22,Pastries,45
35109,19376,12/10/22,Cooking Ingredients,45
35110,19376,19/04/22,Dairy Products,45
35111,19376,19/06/23,Personal Care Products,45
35112,16205,30/06/23,Meat Products,67
35113,16205,29/11/22,Fruits,67
35114,16205,02/04/22,Snacks/Sweets,67
35115,16205,30/06/23,Non-Alcoholic Beverages,67
35116,16205,29/11/22,Snacks/Sweets,67
35117,16205,02/04/22,Household and Cleaning Products,67
35118,16205,30/06/23,Dairy Products,67
35119,27244,04/01/23,Vegetables,38
35120,27244,04/01/23,Fruits,38
35121,27244,04/01/23,Pastries,38
35122,26523,27/03/23,Dairy Products,57
35123,26523,18/01/22,Meat Products,57
35124,26523,10/01/22,Fruits,57
35125,26523,27/02/22,Pastries,57
35126,26523,27/03/23,Miscellaneous,57
35127,26523,18/01/22,Dairy Products,57
35128,26523,10/01/22,Vegetables,57
35129,26523,27/02/22,Pastries,57
35130,26523,27/03/23,Meat Products,57
35131,29379,20/05/23,Vegetables,61
35132,29379,15/06/22,Fruits,61
35133,29379,19/12/22,Dairy Products,61
35134,29379,24/09/22,Vegetables,61
35135,29379,21/09/22,Fruits,61
35136,29379,10/04/22,Alcoholic Beverages,61
35137,29379,20/05/23,Alcoholic Beverages,61
35138,29379,15/06/22,Alcoholic Beverages,61
35139,29379,19/12/22,Dairy Products,61
35140,29379,24/09/22,Non-Alcoholic Beverages,61
35141,29379,21/09/22,Personal Care Products,61
35142,29379,10/04/22,Dairy Products,61
35143,29379,20/05/23,Non-Alcoholic Beverages,61
35144,22897,15/12/23,Fruits,47
35145,22897,14/05/22,Fruits,47
35146,22897,14/09/22,Household and Cleaning Products,47
35147,22897,27/07/22,Non-Alcoholic Beverages,47
35148,22897,18/07/22,Foods,47
35149,22897,16/01/22,Pastries,47
35150,22897,15/12/23,Vegetables,47
35151,22897,14/05/22,Vegetables,47
35152,22897,14/09/22,Alcoholic Beverages,47
35153,22897,27/07/22,Cooking Ingredients,47
35154,22897,18/07/22,Vegetables,47
35155,22897,16/01/22,Dairy Products,47
35156,22897,15/12/23,Pastries,47
35157,30191,27/08/23,Meat Products,48
35158,30191,27/08/23,Meat Products,48
35159,30191,27/08/23,Alcoholic Beverages,48
35160,30191,29/07/22,Non-Alcoholic Beverages,48
35161,30191,29/07/22,Pastries,48
35162,14630,17/09/23,Fruits,44
35163,14630,12/12/22,Dairy Products,44
35164,14630,17/09/23,Fruits,44
35165,14630,12/12/22,Dairy Products,44
35166,14630,17/09/23,Pastries,44
35167,20412,12/01/23,Dairy Products,79
35168,20412,12/01/23,Meat Products,79
35169,20412,12/01/23,Alcoholic Beverages,79
35170,34664,18/03/23,Meat Products,39
35171,34664,21/07/22,Fruits,39
35172,34664,23/12/22,Vegetables,39
35173,34664,04/08/22,Alcoholic Beverages,39
35174,34664,18/03/23,Vegetables,39
35175,34664,21/07/22,Dairy Products,39
35176,34664,23/12/22,Snacks/Sweets,39
35177,34664,04/08/22,Dairy Products,39
35178,34664,18/03/23,Alcoholic Beverages,39
35179,26838,14/08/23,Pastries,46
35180,26838,14/08/23,Meat Products,46
35181,26838,14/08/23,Dairy Products,46
35182,29078,24/04/23,Meat Products,27
35183,29078,21/07/23,Snacks/Sweets,27
35184,29078,31/01/23,Meat Products,27
35185,29078,26/02/22,Pastries,27
35186,29078,24/04/23,Dairy Products,27
35187,29078,21/07/23,Alcoholic Beverages,27
35188,29078,31/01/23,Fruits,27
35189,29078,26/02/22,Non-Alcoholic Beverages,27
35190,29078,24/04/23,Dairy Products,27
35191,29078,21/07/23,Dairy Products,27
35192,23800,04/10/23,Fruits,29
35193,23800,24/01/22,Non-Alcoholic Beverages,29
35194,23800,04/10/23,Dairy Products,29
35195,23800,24/01/22,Pastries,29
35196,23800,04/10/23,Dairy Products,29
35197,38899,16/12/23,Meat Products,29
35198,38899,28/02/22,Miscellaneous,29
35199,38899,09/07/22,Non-Alcoholic Beverages,29
35200,38899,11/01/22,Pastries,29
35201,38899,16/12/23,Dairy Products,29
35202,38899,28/02/22,Non-Alcoholic Beverages,29
35203,38899,09/07/22,Dairy Products,29
35204,38899,11/01/22,Vegetables,29
35205,38899,16/12/23,Dairy Products,29
35206,38899,18/11/22,Vegetables,29
35207,38899,18/11/22,Vegetables,29
35208,38899,28/02/22,Snacks/Sweets,29
35209,18144,07/12/23,Fruits,53
35210,18144,18/07/22,Meat Products,53
35211,18144,27/12/22,Miscellaneous,53
35212,18144,20/12/22,Fruits,53
35213,18144,29/05/22,Dairy Products,53
35214,18144,23/04/22,Meat Products,53
35215,18144,07/12/23,Vegetables,53
35216,18144,18/07/22,Vegetables,53
35217,18144,27/12/22,Dairy Products,53
35218,18144,20/12/22,Pastries,53
35219,18144,29/05/22,Pastries,53
35220,18144,23/04/22,Pastries,53
35221,18144,07/12/23,Dairy Products,53
35222,18144,29/05/22,Dairy Products,53
35223,18144,27/12/22,Pastries,53
35224,18144,18/07/22,Foods,53
35225,18144,23/04/22,Pastries,53
35226,18144,20/12/22,Meat Products,53
35227,18816,04/01/23,Meat Products,74
35228,18816,09/09/22,Fruits,74
35229,18816,09/12/22,Meat Products,74
35230,18816,04/01/23,Dairy Products,74
35231,18816,09/09/22,Vegetables,74
35232,18816,09/12/22,Vegetables,74
35233,18816,04/01/23,Dairy Products,74
35234,18816,09/12/22,Cooking Ingredients,74
35235,14021,25/07/23,Pastries,61
35236,14021,03/09/22,Vegetables,61
35237,14021,21/04/22,Dairy Products,61
35238,14021,25/07/23,Vegetables,61
35239,14021,03/09/22,Dairy Products,61
35240,14021,21/04/22,Pastries,61
35241,14021,25/07/23,Vegetables,61
35242,27706,19/12/23,Dairy Products,72
35243,27706,13/12/22,Household and Cleaning Products,72
35244,27706,19/12/23,Non-Alcoholic Beverages,72
35245,27706,13/12/22,Pastries,72
35246,27706,19/12/23,Pastries,72
35247,40180,04/08/23,Dairy Products,33
35248,40180,03/10/22,Alcoholic Beverages,33
35249,40180,04/08/23,Dairy Products,33
35250,40180,03/10/22,Household and Cleaning Products,33
35251,40180,04/08/23,Alcoholic Beverages,33
35252,28777,01/03/23,Snacks/Sweets,25
35253,28777,01/08/22,Dairy Products,25
35254,28777,24/03/22,Non-Alcoholic Beverages,25
35255,28777,01/03/23,Vegetables,25
35256,28777,01/08/22,Miscellaneous,25
35257,28777,24/03/22,Alcoholic Beverages,25
35258,28777,01/03/23,Household and Cleaning Products,25
35259,29960,15/12/23,Meat Products,71
35260,29960,15/12/23,Meat Products,71
35261,29960,15/12/23,Household and Cleaning Products,71
35262,29960,06/10/22,Pastries,71
35263,29960,06/10/22,Household and Cleaning Products,71
35264,19159,01/01/23,Meat Products,73
35265,19159,17/01/22,Fruits,73
35266,19159,04/07/22,Dairy Products,73
35267,19159,29/05/22,Alcoholic Beverages,73
35268,19159,06/10/22,Alcoholic Beverages,73
35269,19159,01/01/23,Pastries,73
35270,19159,17/01/22,Pastries,73
35271,19159,04/07/22,Vegetables,73
35272,19159,29/05/22,Non-Alcoholic Beverages,73
35273,19159,06/10/22,Meat Products,73
35274,19159,01/01/23,Dairy Products,73
35275,19159,15/12/22,Pastries,73
35276,19159,16/06/22,Non-Alcoholic Beverages,73
35277,19159,22/06/22,Dairy Products,73
35278,19159,15/12/22,Meat Products,73
35279,19159,16/06/22,Foods,73
35280,19159,22/06/22,Personal Care Products,73
35281,37751,23/12/23,Cooking Ingredients,40
35282,37751,23/12/23,Non-Alcoholic Beverages,40
35283,37751,23/12/23,Cooking Ingredients,40
35284,27118,09/01/23,Vegetables,39
35285,27118,21/04/22,Dairy Products,39
35286,27118,04/02/22,Pastries,39
35287,27118,03/01/22,Pastries,39
35288,27118,09/01/23,Alcoholic Beverages,39
35289,27118,21/04/22,Snacks/Sweets,39
35290,27118,04/02/22,Non-Alcoholic Beverages,39
35291,27118,03/01/22,Dairy Products,39
35292,27118,09/01/23,Miscellaneous,39
35293,27118,21/04/22,Vegetables,39
35294,14287,27/06/23,Vegetables,35
35295,14287,30/09/22,Dairy Products,35
35296,14287,14/02/22,Vegetables,35
35297,14287,27/06/23,Pastries,35
35298,14287,30/09/22,Alcoholic Beverages,35
35299,14287,14/02/22,Vegetables,35
35300,14287,27/06/23,Household and Cleaning Products,35
35301,14287,13/04/22,Snacks/Sweets,35
35302,14287,30/09/22,Pastries,35
35303,14287,13/04/22,Alcoholic Beverages,35
35304,29624,09/05/23,Meat Products,59
35305,29624,17/10/22,Pastries,59
35306,29624,19/01/22,Snacks/Sweets,59
35307,29624,09/05/23,Alcoholic Beverages,59
35308,29624,17/10/22,Non-Alcoholic Beverages,59
35309,29624,19/01/22,Cooking Ingredients,59
35310,29624,09/05/23,Alcoholic Beverages,59
35311,14875,26/04/23,Vegetables,36
35312,14875,23/03/22,Pastries,36
35313,14875,26/04/23,Dairy Products,36
35314,14875,23/03/22,Foods,36
35315,14875,26/04/23,Fruits,36
35316,14875,09/02/22,Non-Alcoholic Beverages,36
35317,14875,17/04/22,Non-Alcoholic Beverages,36
35318,14875,09/02/22,Dairy Products,36
35319,14875,17/04/22,Household and Cleaning Products,36
35320,29939,17/08/23,Non-Alcoholic Beverages,18
35321,29939,25/12/22,Fruits,18
35322,29939,26/05/22,Meat Products,18
35323,29939,18/11/22,Non-Alcoholic Beverages,18
35324,29939,17/08/23,Snacks/Sweets,18
35325,29939,25/12/22,Foods,18
35326,29939,26/05/22,Pastries,18
35327,29939,18/11/22,Vegetables,18
35328,29939,17/08/23,Dairy Products,18
35329,20419,06/03/23,Meat Products,31
35330,20419,15/10/22,Meat Products,31
35331,20419,22/02/22,Dairy Products,31
35332,20419,06/03/23,Pastries,31
35333,20419,15/10/22,Dairy Products,31
35334,20419,22/02/22,Household and Cleaning Products,31
35335,19516,25/06/23,Meat Products,27
35336,19516,06/10/22,Dairy Products,27
35337,19516,30/03/22,Pastries,27
35338,19516,25/06/23,Non-Alcoholic Beverages,27
35339,19516,06/10/22,Dairy Products,27
35340,19516,30/03/22,Alcoholic Beverages,27
35341,19516,30/03/22,Dairy Products,27
35342,19516,06/10/22,Household and Cleaning Products,27
35343,33453,28/07/23,Alcoholic Beverages,52
35344,33453,06/11/22,Fruits,52
35345,33453,11/01/22,Dairy Products,52
35346,33453,31/10/22,Non-Alcoholic Beverages,52
35347,33453,17/05/22,Non-Alcoholic Beverages,52
35348,33453,28/07/23,Dairy Products,52
35349,33453,06/11/22,Snacks/Sweets,52
35350,33453,11/01/22,Dairy Products,52
35351,33453,31/10/22,Vegetables,52
35352,33453,17/05/22,Foods,52
35353,23548,20/02/23,Vegetables,66
35354,23548,11/11/22,Pastries,66
35355,23548,20/02/23,Vegetables,66
35356,23548,11/11/22,Snacks/Sweets,66
35357,22988,17/12/23,Alcoholic Beverages,56
35358,22988,30/11/22,Vegetables,56
35359,22988,09/06/22,Snacks/Sweets,56
35360,22988,11/11/22,Vegetables,56
35361,22988,17/12/23,Dairy Products,56
35362,22988,30/11/22,Miscellaneous,56
35363,22988,09/06/22,Snacks/Sweets,56
35364,22988,11/11/22,Pastries,56
35365,22988,30/11/22,Pastries,56
35366,22988,09/06/22,Dairy Products,56
35367,35063,27/07/23,Meat Products,76
35368,35063,28/05/22,Snacks/Sweets,76
35369,35063,08/03/22,Snacks/Sweets,76
35370,35063,27/07/23,Vegetables,76
35371,35063,28/05/22,Dairy Products,76
35372,35063,08/03/22,Dairy Products,76
35373,33201,21/06/23,Meat Products,19
35374,33201,28/04/22,Meat Products,19
35375,33201,27/12/22,Fruits,19
35376,33201,21/09/22,Foods,19
35377,33201,21/06/23,Dairy Products,19
35378,33201,28/04/22,Pastries,19
35379,33201,27/12/22,Vegetables,19
35380,33201,21/09/22,Alcoholic Beverages,19
35381,33201,21/09/22,Household and Cleaning Products,19
35382,24731,21/05/23,Fruits,44
35383,24731,25/07/22,Vegetables,44
35384,24731,15/09/22,Dairy Products,44
35385,24731,21/05/23,Dairy Products,44
35386,24731,25/07/22,Dairy Products,44
35387,24731,15/09/22,Pastries,44
35388,24731,06/01/22,Dairy Products,44
35389,24731,06/01/22,Dairy Products,44
35390,38220,15/09/23,Vegetables,69
35391,38220,15/09/23,Snacks/Sweets,69
35392,19425,08/09/23,Cooking Ingredients,67
35393,19425,13/04/22,Dairy Products,67
35394,19425,23/10/22,Snacks/Sweets,67
35395,19425,08/09/23,Vegetables,67
35396,19425,13/04/22,Cooking Ingredients,67
35397,19425,23/10/22,Dairy Products,67
35398,30646,25/08/23,Meat Products,58
35399,30646,14/05/22,Vegetables,58
35400,30646,27/04/22,Dairy Products,58
35401,30646,28/03/22,Snacks/Sweets,58
35402,30646,06/12/22,Pastries,58
35403,30646,25/08/23,Alcoholic Beverages,58
35404,30646,14/05/22,Alcoholic Beverages,58
35405,30646,27/04/22,Non-Alcoholic Beverages,58
35406,30646,28/03/22,Miscellaneous,58
35407,30646,06/12/22,Pastries,58
35408,30646,28/03/22,Personal Care Products,58
35409,25200,01/05/23,Non-Alcoholic Beverages,38
35410,25200,14/12/22,Dairy Products,38
35411,25200,05/12/22,Vegetables,38
35412,25200,01/05/23,Fruits,38
35413,25200,14/12/22,Pastries,38
35414,25200,05/12/22,Non-Alcoholic Beverages,38
35415,25200,28/08/22,Pastries,38
35416,25200,28/08/22,Household and Cleaning Products,38
35417,39914,28/10/23,Fruits,20
35418,39914,29/09/22,Vegetables,20
35419,39914,27/02/22,Dairy Products,20
35420,39914,28/10/23,Dairy Products,20
35421,39914,29/09/22,Alcoholic Beverages,20
35422,39914,27/02/22,Dairy Products,20
35423,39914,27/02/22,Pastries,20
35424,39914,27/02/22,Vegetables,20
35425,18473,30/10/23,Vegetables,32
35426,18473,05/11/22,Fruits,32
35427,18473,30/10/23,Vegetables,32
35428,18473,05/11/22,Household and Cleaning Products,32
35429,29477,21/06/23,Snacks/Sweets,32
35430,29477,18/04/22,Snacks/Sweets,32
35431,29477,21/06/23,Dairy Products,32
35432,29477,18/04/22,Alcoholic Beverages,32
35433,30499,13/03/23,Dairy Products,29
35434,30499,13/03/23,Household and Cleaning Products,29
35435,30499,27/11/22,Alcoholic Beverages,29
35436,30499,27/11/22,Foods,29
35437,17668,07/01/23,Vegetables,77
35438,17668,17/09/22,Fruits,77
35439,17668,20/04/22,Non-Alcoholic Beverages,77
35440,17668,07/01/23,Dairy Products,77
35441,17668,17/09/22,Pastries,77
35442,17668,20/04/22,Dairy Products,77
35443,17668,16/10/22,Non-Alcoholic Beverages,77
35444,17668,16/10/22,Dairy Products,77
35445,18522,09/06/23,Meat Products,60
35446,18522,22/12/22,Alcoholic Beverages,60
35447,18522,09/06/23,Snacks/Sweets,60
35448,18522,22/12/22,Pastries,60
35449,21189,09/02/23,Dairy Products,62
35450,21189,21/09/22,Vegetables,62
35451,21189,09/02/23,Pastries,62
35452,21189,21/09/22,Miscellaneous,62
35453,21189,21/09/22,Household and Cleaning Products,62
35454,29344,20/06/23,Snacks/Sweets,30
35455,29344,26/06/22,Dairy Products,30
35456,29344,20/06/23,Meat Products,30
35457,29344,26/06/22,Snacks/Sweets,30
35458,26516,24/11/23,Meat Products,80
35459,26516,28/05/22,Fruits,80
35460,26516,11/02/22,Dairy Products,80
35461,26516,30/06/22,Meat Products,80
35462,26516,24/11/23,Dairy Products,80
35463,26516,28/05/22,Cooking Ingredients,80
35464,26516,11/02/22,Vegetables,80
35465,26516,30/06/22,Pastries,80
35466,26516,11/02/22,Miscellaneous,80
35467,26516,28/08/22,Non-Alcoholic Beverages,80
35468,26516,28/08/22,Household and Cleaning Products,80
35469,30800,26/06/23,Dairy Products,70
35470,30800,19/05/22,Non-Alcoholic Beverages,70
35471,30800,26/06/23,Non-Alcoholic Beverages,70
35472,30800,19/05/22,Pastries,70
35473,30800,19/05/22,Snacks/Sweets,70
35474,30800,19/05/22,Cooking Ingredients,70
35475,19208,09/06/23,Alcoholic Beverages,41
35476,19208,02/05/22,Fruits,41
35477,19208,09/06/23,Meat Products,41
35478,19208,02/05/22,Fruits,41
35479,19208,11/11/22,Non-Alcoholic Beverages,41
35480,19208,02/05/22,Miscellaneous,41
35481,19208,11/11/22,Cooking Ingredients,41
35482,35077,14/08/23,Meat Products,37
35483,35077,14/08/23,Alcoholic Beverages,37
35484,19131,17/09/23,Snacks/Sweets,57
35485,19131,14/04/22,Fruits,57
35486,19131,17/09/23,Alcoholic Beverages,57
35487,19131,14/04/22,Dairy Products,57
35488,19131,14/04/22,Non-Alcoholic Beverages,57
35489,39571,30/08/23,Pastries,31
35490,39571,20/06/22,Alcoholic Beverages,31
35491,39571,30/08/23,Snacks/Sweets,31
35492,39571,20/06/22,Non-Alcoholic Beverages,31
35493,28868,02/03/23,Meat Products,36
35494,28868,12/06/22,Cooking Ingredients,36
35495,28868,04/03/22,Meat Products,36
35496,28868,02/03/23,Pastries,36
35497,28868,12/06/22,Alcoholic Beverages,36
35498,28868,04/03/22,Alcoholic Beverages,36
35499,28868,21/02/22,Miscellaneous,36
35500,28868,04/03/22,Pastries,36
35501,28868,12/06/22,Snacks/Sweets,36
35502,28868,12/06/22,Dairy Products,36
35503,28868,21/02/22,Miscellaneous,36
35504,19978,07/08/23,Dairy Products,58
35505,19978,03/04/22,Pastries,58
35506,19978,07/08/23,Non-Alcoholic Beverages,58
35507,19978,03/04/22,Non-Alcoholic Beverages,58
35508,25844,08/09/23,Snacks/Sweets,19
35509,25844,23/02/22,Alcoholic Beverages,19
35510,25844,07/07/22,Dairy Products,19
35511,25844,08/09/23,Dairy Products,19
35512,25844,23/02/22,Non-Alcoholic Beverages,19
35513,25844,07/07/22,Dairy Products,19
35514,25844,23/02/22,Snacks/Sweets,19
35515,25844,23/02/22,Cooking Ingredients,19
35516,33551,19/03/23,Fruits,36
35517,33551,26/06/22,Dairy Products,36
35518,33551,27/12/22,Non-Alcoholic Beverages,36
35519,33551,19/03/23,Household and Cleaning Products,36
35520,33551,26/06/22,Snacks/Sweets,36
35521,33551,27/12/22,Snacks/Sweets,36
35522,33551,26/06/22,Non-Alcoholic Beverages,36
35523,33551,26/06/22,Non-Alcoholic Beverages,36
35524,28266,18/07/23,Fruits,25
35525,28266,20/09/22,Meat Products,25
35526,28266,16/12/22,Fruits,25
35527,28266,10/02/22,Meat Products,25
35528,28266,18/07/23,Dairy Products,25
35529,28266,20/09/22,Non-Alcoholic Beverages,25
35530,28266,16/12/22,Dairy Products,25
35531,28266,10/02/22,Dairy Products,25
35532,28266,04/09/22,Pastries,25
35533,28266,16/12/22,Dairy Products,25
35534,28266,10/02/22,Snacks/Sweets,25
35535,28266,04/09/22,Cooking Ingredients,25
35536,21616,23/05/23,Household and Cleaning Products,66
35537,21616,21/03/22,Vegetables,66
35538,21616,13/07/22,Dairy Products,66
35539,21616,16/08/22,Meat Products,66
35540,21616,23/05/23,Snacks/Sweets,66
35541,21616,21/03/22,Dairy Products,66
35542,21616,13/07/22,Household and Cleaning Products,66
35543,21616,16/08/22,Cooking Ingredients,66
35544,21616,21/03/22,Pastries,66
35545,35742,06/09/23,Meat Products,62
35546,35742,06/09/23,Dairy Products,62
35547,35742,28/08/22,Household and Cleaning Products,62
35548,35742,28/10/22,Pastries,62
35549,35742,28/08/22,Non-Alcoholic Beverages,62
35550,35742,28/10/22,Cooking Ingredients,62
35551,30422,25/03/23,Alcoholic Beverages,78
35552,30422,01/09/22,Non-Alcoholic Beverages,78
35553,30422,11/09/22,Vegetables,78
35554,30422,16/12/22,Non-Alcoholic Beverages,78
35555,30422,25/03/23,Fruits,78
35556,30422,01/09/22,Dairy Products,78
35557,30422,11/09/22,Dairy Products,78
35558,30422,16/12/22,Household and Cleaning Products,78
35559,30422,01/09/22,Alcoholic Beverages,78
35560,15974,01/11/23,Vegetables,72
35561,15974,05/10/22,Alcoholic Beverages,72
35562,15974,07/02/22,Meat Products,72
35563,15974,07/02/22,Household and Cleaning Products,72
35564,15974,01/11/23,Snacks/Sweets,72
35565,15974,05/10/22,Pet-Care Products,72
35566,15974,07/02/22,Vegetables,72
35567,15974,07/02/22,Dairy Products,72
35568,15974,27/11/22,Non-Alcoholic Beverages,72
35569,15974,27/11/22,Pastries,72
35570,29211,16/08/23,Fruits,70
35571,29211,16/08/23,Fruits,70
35572,25039,10/10/22,Meat Products,69
35573,25039,06/01/22,Vegetables,69
35574,25039,10/10/22,Miscellaneous,69
35575,25039,06/01/22,Alcoholic Beverages,69
35576,25039,10/10/22,Cooking Ingredients,69
35577,19838,22/07/22,Meat Products,58
35578,19838,30/07/22,Dairy Products,58
35579,19838,06/04/22,Vegetables,58
35580,19838,23/01/22,Vegetables,58
35581,19838,22/07/22,Non-Alcoholic Beverages,58
35582,19838,30/07/22,Dairy Products,58
35583,19838,06/04/22,Alcoholic Beverages,58
35584,19838,23/01/22,Snacks/Sweets,58
35585,19838,13/02/22,Foods,58
35586,19838,23/11/22,Dairy Products,58
35587,19838,22/07/22,Vegetables,58
35588,19838,13/02/22,Dairy Products,58
35589,19838,23/11/22,Pastries,58
35590,27972,28/01/22,Meat Products,76
35591,27972,16/07/22,Non-Alcoholic Beverages,76
35592,27972,28/01/22,Pastries,76
35593,27972,16/07/22,Non-Alcoholic Beverages,76
35594,27972,28/01/22,Non-Alcoholic Beverages,76
35595,20202,27/02/22,Alcoholic Beverages,53
35596,20202,07/01/22,Dairy Products,53
35597,20202,16/07/22,Dairy Products,53
35598,20202,27/02/22,Vegetables,53
35599,20202,07/01/22,Fruits,53
35600,20202,16/07/22,Alcoholic Beverages,53
35601,20202,07/01/22,Snacks/Sweets,53
35602,20202,27/02/22,Dairy Products,53
35603,20202,07/01/22,Pastries,53
35604,28462,25/02/22,Meat Products,29
35605,28462,21/10/22,Meat Products,29
35606,28462,24/03/22,Meat Products,29
35607,28462,03/12/22,Snacks/Sweets,29
35608,28462,25/02/22,Vegetables,29
35609,28462,21/10/22,Pastries,29
35610,28462,24/03/22,Dairy Products,29
35611,28462,03/12/22,Non-Alcoholic Beverages,29
35612,28462,25/02/22,Alcoholic Beverages,29
35613,28462,24/03/22,Vegetables,29
35614,36015,18/09/22,Snacks/Sweets,33
35615,36015,07/04/22,Snacks/Sweets,33
35616,36015,27/11/22,Vegetables,33
35617,36015,11/12/22,Dairy Products,33
35618,36015,04/04/22,Pastries,33
35619,36015,14/01/22,Pastries,33
35620,36015,18/09/22,Cooking Ingredients,33
35621,36015,07/04/22,Foods,33
35622,36015,27/11/22,Non-Alcoholic Beverages,33
35623,36015,11/12/22,Dairy Products,33
35624,36015,04/04/22,Vegetables,33
35625,36015,14/01/22,Pastries,33
35626,36015,09/09/22,Cooking Ingredients,33
35627,36015,18/09/22,Pastries,33
35628,36015,09/09/22,Alcoholic Beverages,33
35629,16702,05/06/22,Fruits,38
35630,16702,05/06/22,Vegetables,38
35631,16702,05/06/22,Non-Alcoholic Beverages,38
35632,19712,30/09/22,Pastries,58
35633,19712,13/08/22,Non-Alcoholic Beverages,58
35634,19712,22/06/22,Non-Alcoholic Beverages,58
35635,19712,30/09/22,Household and Cleaning Products,58
35636,19712,13/08/22,Pastries,58
35637,19712,22/06/22,Dairy Products,58
35638,19712,16/06/22,Snacks/Sweets,58
35639,19712,13/08/22,Pastries,58
35640,19712,30/09/22,Dairy Products,58
35641,19712,22/06/22,Pastries,58
35642,19712,16/06/22,Snacks/Sweets,58
35643,20118,30/06/22,Cooking Ingredients,38
35644,20118,28/08/22,Fruits,38
35645,20118,24/04/22,Vegetables,38
35646,20118,17/07/22,Miscellaneous,38
35647,20118,30/06/22,Vegetables,38
35648,20118,28/08/22,Fruits,38
35649,20118,24/04/22,Snacks/Sweets,38
35650,20118,17/07/22,Dairy Products,38
35651,20118,28/08/22,Dairy Products,38
35652,20118,24/04/22,Dairy Products,38
35653,20118,30/06/22,Dairy Products,38
35654,33292,23/08/22,Meat Products,74
35655,33292,29/12/22,Snacks/Sweets,74
35656,33292,02/11/22,Non-Alcoholic Beverages,74
35657,33292,24/11/22,Miscellaneous,74
35658,33292,12/03/22,Alcoholic Beverages,74
35659,33292,23/08/22,Cooking Ingredients,74
35660,33292,29/12/22,Pastries,74
35661,33292,02/11/22,Pastries,74
